YEAR,MUNICIPIO,DPTO,CODE_DPTO,CODE_MUNICIPIO,CANTIDAD,POPULATION,LONGITUD,LATITUD
2019,BITUIMA,CUNDINAMARCA,25,25095,2,2507,-74.5396180099,4.87224216957
2022,BITUIMA,CUNDINAMARCA,25,25095,1,2754,-74.5396180099,4.87224216957
2016,BITUIMA,CUNDINAMARCA,25,25095,1,2370,-74.5396180099,4.87224216957
2017,SATIVANORTE,BOYACA,15,15720,7,2221,-72.7084627036,6.13113651918
2018,SATIVANORTE,BOYACA,15,15720,6,2221,-72.7084627036,6.13113651918
2021,SATIVANORTE,BOYACA,15,15720,2,2168,-72.7084627036,6.13113651918
2022,SATIVANORTE,BOYACA,15,15720,2,2182,-72.7084627036,6.13113651918
2019,SATIVANORTE,BOYACA,15,15720,2,2177,-72.7084627036,6.13113651918
2016,SATIVANORTE,BOYACA,15,15720,1,2350,-72.7084627036,6.13113651918
2020,SATIVANORTE,BOYACA,15,15720,1,2153,-72.7084627036,6.13113651918
2019,BOCHALEMA,NORTE DE SANTANDER,54,54099,7,8529,-72.6470372457,7.61216882308
2016,BOCHALEMA,NORTE DE SANTANDER,54,54099,6,7692,-72.6470372457,7.61216882308
2018,BOCHALEMA,NORTE DE SANTANDER,54,54099,6,8105,-72.6470372457,7.61216882308
2017,BOCHALEMA,NORTE DE SANTANDER,54,54099,6,7830,-72.6470372457,7.61216882308
2020,BOCHALEMA,NORTE DE SANTANDER,54,54099,5,8845,-72.6470372457,7.61216882308
2021,BOCHALEMA,NORTE DE SANTANDER,54,54099,4,8968,-72.6470372457,7.61216882308
2020,BELMIRA,ANTIOQUIA,5,5086,7,6116,-75.6673737242,6.60615865921
2017,BELMIRA,ANTIOQUIA,5,5086,3,5952,-75.6673737242,6.60615865921
2021,BELMIRA,ANTIOQUIA,5,5086,2,6211,-75.6673737242,6.60615865921
2016,BELMIRA,ANTIOQUIA,5,5086,2,5938,-75.6673737242,6.60615865921
2019,BELMIRA,ANTIOQUIA,5,5086,2,6054,-75.6673737242,6.60615865921
2018,BELMIRA,ANTIOQUIA,5,5086,1,6000,-75.6673737242,6.60615865921
2020,GUAPOTA,SANTANDER,68,68322,7,2413,-73.3206973026,6.30858560635
2017,GUAPOTA,SANTANDER,68,68322,5,2355,-73.3206973026,6.30858560635
