DP;DPNOM;COD_MUNICIPIO;MPNOM;AÑO;ÁREA GEOGRÁFICA;Total
13;Bolívar;13744;Simití;2022;Total;19632
13;Bolívar;13760;Soplaviento;2022;Total;11114
13;Bolívar;13780;Talaigua Nuevo;2022;Total;13515
13;Bolívar;13810;Tiquisio;2022;Total;19521
13;Bolívar;13836;Turbaco;2022;Total;116340
13;Bolívar;13838;Turbaná;2022;Total;17857
13;Bolívar;13873;Villanueva;2022;Total;25876
13;Bolívar;13894;Zambrano;2022;Total;12634
15;Boyacá;15001;Tunja;2022;Total;181710
15;Boyacá;15022;Almeida;2022;Total;1831
15;Boyacá;15047;Aquitania;2022;Total;15755
15;Boyacá;15051;Arcabuco;2022;Total;6060
15;Boyacá;15087;Belén;2022;Total;7633
15;Boyacá;15090;Berbeo;2022;Total;1603
15;Boyacá;15092;Betéitiva;2022;Total;1961
15;Boyacá;15097;Boavita;2022;Total;4862
15;Boyacá;15104;Boyacá;2022;Total;5187
15;Boyacá;15106;Briceño;2022;Total;2192
15;Boyacá;15109;Buenavista;2022;Total;4455
15;Boyacá;15114;Busbanzá;2022;Total;1169
15;Boyacá;15131;Caldas;2022;Total;3168
15;Boyacá;15135;Campohermoso;2022;Total;3102
15;Boyacá;15162;Cerinza;2022;Total;3756
15;Boyacá;15172;Chinavita;2022;Total;3237
15;Boyacá;15176;Chiquinquirá;2022;Total;58726
15;Boyacá;15180;Chiscas;2022;Total;3939
15;Boyacá;15183;Chita;2022;Total;7898
15;Boyacá;15185;Chitaraque;2022;Total;5944
15;Boyacá;15187;Chivatá;2022;Total;2872
15;Boyacá;15189;Ciénega;2022;Total;4718
15;Boyacá;15204;Cómbita;2022;Total;13461
15;Boyacá;15212;Coper;2022;Total;3619
15;Boyacá;15215;Corrales;2022;Total;2579
15;Boyacá;15218;Covarachía;2022;Total;2738
15;Boyacá;15223;Cubará;2022;Total;10897
15;Boyacá;15224;Cucaita;2022;Total;3838
15;Boyacá;15226;Cuítiva;2022;Total;1834
15;Boyacá;15232;Chíquiza;2022;Total;4808
15;Boyacá;15236;Chivor;2022;Total;2560
15;Boyacá;15238;Duitama;2022;Total;128400
15;Boyacá;15244;El Cocuy;2022;Total;4170
15;Boyacá;15248;El Espino;2022;Total;3095
15;Boyacá;15272;Firavitoba;2022;Total;6895
15;Boyacá;15276;Floresta;2022;Total;3274
15;Boyacá;15293;Gachantivá;2022;Total;2815
15;Boyacá;15296;Gámeza;2022;Total;4916
15;Boyacá;15299;Garagoa;2022;Total;18572
15;Boyacá;15317;Guacamayas;2022;Total;1859
15;Boyacá;15322;Guateque;2022;Total;11051
15;Boyacá;15325;Guayatá;2022;Total;3437
15;Boyacá;15332;Güicán de La Sierra;2022;Total;4359
15;Boyacá;15362;Iza;2022;Total;2022
15;Boyacá;15367;Jenesano;2022;Total;7437
15;Boyacá;15368;Jericó;2022;Total;3941
15;Boyacá;15377;Labranzagrande;2022;Total;3540
15;Boyacá;15380;La Capilla;2022;Total;2727
15;Boyacá;15401;La Victoria;2022;Total;1132
15;Boyacá;15403;La Uvita;2022;Total;2767
15;Boyacá;15407;Villa de Leyva;2022;Total;17205
15;Boyacá;15425;Macanal;2022;Total;5140
15;Boyacá;15442;Maripí;2022;Total;5759
15;Boyacá;15455;Miraflores;2022;Total;9136
15;Boyacá;15464;Mongua;2022;Total;4681
15;Boyacá;15466;Monguí;2022;Total;4350
15;Boyacá;15469;Moniquirá;2022;Total;23346
15;Boyacá;15476;Motavita;2022;Total;5781
15;Boyacá;15480;Muzo;2022;Total;8507
15;Boyacá;15491;Nobsa;2022;Total;16671
15;Boyacá;15494;Nuevo Colón;2022;Total;5287
15;Boyacá;15500;Oicatá;2022;Total;2929
15;Boyacá;15507;Otanche;2022;Total;8112
15;Boyacá;15511;Pachavita;2022;Total;2474
15;Boyacá;15514;Páez;2022;Total;3288
15;Boyacá;15516;Paipa;2022;Total;35153
15;Boyacá;15518;Pajarito;2022;Total;2446
15;Boyacá;15522;Panqueba;2022;Total;1720
15;Boyacá;15531;Pauna;2022;Total;7309
15;Boyacá;15533;Paya;2022;Total;2670
15;Boyacá;15537;Paz de Río;2022;Total;4254
15;Boyacá;15542;Pesca;2022;Total;6821
15;Boyacá;15550;Pisba;2022;Total;1817
15;Boyacá;15572;Puerto Boyacá;2022;Total;48930
15;Boyacá;15580;Quípama;2022;Total;5049
15;Boyacá;15599;Ramiriquí;2022;Total;10212
15;Boyacá;15600;Ráquira;2022;Total;8136
15;Boyacá;15621;Rondón;2022;Total;2405
15;Boyacá;15632;Saboyá;2022;Total;14035
15;Boyacá;15638;Sáchica;2022;Total;5755
15;Boyacá;15646;Samacá;2022;Total;19075
15;Boyacá;15660;San Eduardo;2022;Total;1682
15;Boyacá;15664;San José de Pare;2022;Total;5066
15;Boyacá;15667;San Luis de Gaceno;2022;Total;5547
15;Boyacá;15673;San Mateo;2022;Total;3173
15;Boyacá;15676;San Miguel de Sema;2022;Total;3052
15;Boyacá;15681;San Pablo de Borbur;2022;Total;6806
15;Boyacá;15686;Santana;2022;Total;7814
15;Boyacá;15690;Santa María;2022;Total;3545
15;Boyacá;15693;Santa Rosa de Viterbo;2022;Total;13504
15;Boyacá;15696;Santa Sofía;2022;Total;3255
15;Boyacá;15720;Sativanorte;2022;Total;2182
15;Boyacá;15723;Sativasur;2022;Total;1120
15;Boyacá;15740;Siachoque;2022;Total;6865
15;Boyacá;15753;Soatá;2022;Total;8951
15;Boyacá;15755;Socotá;2022;Total;7308
15;Boyacá;15757;Socha;2022;Total;8195
15;Boyacá;15759;Sogamoso;2022;Total;132895
15;Boyacá;15761;Somondoco;2022;Total;2919
15;Boyacá;15762;Sora;2022;Total;3118
15;Boyacá;15763;Sotaquirá;2022;Total;8417
15;Boyacá;15764;Soracá;2022;Total;6150
15;Boyacá;15774;Susacón;2022;Total;2740
15;Boyacá;15776;Sutamarchán;2022;Total;6313
15;Boyacá;15778;Sutatenza;2022;Total;4279
15;Boyacá;15790;Tasco;2022;Total;5870
15;Boyacá;15798;Tenza;2022;Total;3872
15;Boyacá;15804;Tibaná;2022;Total;9242
15;Boyacá;15806;Tibasosa;2022;Total;13579
15;Boyacá;15808;Tinjacá;2022;Total;3397
15;Boyacá;15810;Tipacoque;2022;Total;3334
15;Boyacá;15814;Toca;2022;Total;9013
15;Boyacá;15816;Togüí;2022;Total;4393
15;Boyacá;15820;Tópaga;2022;Total;3747
15;Boyacá;15822;Tota;2022;Total;5303
15;Boyacá;15832;Tununguá;2022;Total;1598
15;Boyacá;15835;Turmequé;2022;Total;6239
15;Boyacá;15837;Tuta;2022;Total;8577
15;Boyacá;15839;Tutazá;2022;Total;2066
15;Boyacá;15842;Úmbita;2022;Total;7654
15;Boyacá;15861;Ventaquemada;2022;Total;16313
15;Boyacá;15879;Viracachá;2022;Total;2847
15;Boyacá;15897;Zetaquira;2022;Total;4687
17;Caldas;17001;Manizales;2022;Total;454077
17;Caldas;17013;Aguadas;2022;Total;23452
17;Caldas;17042;Anserma;2022;Total;37335
17;Caldas;17050;Aranzazu;2022;Total;10741
17;Caldas;17088;Belalcázar;2022;Total;10837
17;Caldas;17174;Chinchiná;2022;Total;53184
17;Caldas;17272;Filadelfia;2022;Total;11600
17;Caldas;17380;La Dorada;2022;Total;75319
17;Caldas;17388;La Merced;2022;Total;5985
17;Caldas;17433;Manzanares;2022;Total;18106
17;Caldas;17442;Marmato;2022;Total;9330
17;Caldas;17444;Marquetalia;2022;Total;13727
17;Caldas;17446;Marulanda;2022;Total;2589
17;Caldas;17486;Neira;2022;Total;21484
17;Caldas;17495;Norcasia;2022;Total;6235
17;Caldas;17513;Pácora;2022;Total;15593
17;Caldas;17524;Palestina;2022;Total;15956
17;Caldas;17541;Pensilvania;2022;Total;20102
17;Caldas;17614;Riosucio;2022;Total;52878
17;Caldas;17616;Risaralda;2022;Total;10753
17;Caldas;17653;Salamina;2022;Total;19733
17;Caldas;17662;Samaná;2022;Total;20317
17;Caldas;17665;San José;2022;Total;5002
17;Caldas;17777;Supía;2022;Total;29884
17;Caldas;17867;Victoria;2022;Total;10533
17;Caldas;17873;Villamaría;2022;Total;68625
17;Caldas;17877;Viterbo;2022;Total;13078
18;Caquetá;18001;Florencia;2022;Total;176706
18;Caquetá;18029;Albania;2022;Total;4489
18;Caquetá;18094;Belén de Los Andaquíes;2022;Total;11418
18;Caquetá;18150;Cartagena del Chairá;2022;Total;31817
18;Caquetá;18205;Curillo;2022;Total;7938
18;Caquetá;18247;El Doncello;2022;Total;19692
18;Caquetá;18256;El Paujíl;2022;Total;18859
18;Caquetá;18410;La Montañita;2022;Total;15003
18;Caquetá;18460;Milán;2022;Total;10165
18;Caquetá;18479;Morelia;2022;Total;3826
18;Caquetá;18592;Puerto Rico;2022;Total;26838
18;Caquetá;18610;San José del Fragua;2022;Total;13379
18;Caquetá;18753;San Vicente del Caguán;2022;Total;53717
18;Caquetá;18756;Solano;2022;Total;11749
18;Caquetá;18785;Solita;2022;Total;6480
18;Caquetá;18860;Valparaíso;2022;Total;7199
19;Cauca;19001;Popayán;2022;Total;330750
19;Cauca;19022;Almaguer;2022;Total;18468
19;Cauca;19050;Argelia;2022;Total;27013
19;Cauca;19075;Balboa;2022;Total;21780
19;Cauca;19100;Bolívar;2022;Total;37586
19;Cauca;19110;Buenos Aires;2022;Total;32568
19;Cauca;19130;Cajibío;2022;Total;43527
19;Cauca;19137;Caldono;2022;Total;42447
19;Cauca;19142;Caloto;2022;Total;30699
19;Cauca;19212;Corinto;2022;Total;25847
19;Cauca;19256;El Tambo;2022;Total;54629
19;Cauca;19290;Florencia;2022;Total;5389
19;Cauca;19300;Guachené;2022;Total;20340
19;Cauca;19318;Guapi;2022;Total;28139
19;Cauca;19355;Inzá;2022;Total;29918
19;Cauca;19364;Jambaló;2022;Total;18869
19;Cauca;19392;La Sierra;2022;Total;10825
19;Cauca;19397;La Vega;2022;Total;25036
19;Cauca;19418;López de Micay;2022;Total;19239
19;Cauca;19450;Mercaderes;2022;Total;23467
19;Cauca;19455;Miranda;2022;Total;32602
19;Cauca;19473;Morales;2022;Total;40733
19;Cauca;19513;Padilla;2022;Total;10152
19;Cauca;19517;Páez;2022;Total;47499
19;Cauca;19532;Patía;2022;Total;38094
19;Cauca;19533;Piamonte;2022;Total;9409
19;Cauca;19548;Piendamó - Tunía;2022;Total;42515
19;Cauca;19573;Puerto Tejada;2022;Total;42462
19;Cauca;19585;Puracé;2022;Total;17850
19;Cauca;19622;Rosas;2022;Total;11724
19;Cauca;19693;San Sebastián;2022;Total;11239
19;Cauca;19698;Santander de Quilichao;2022;Total;114832
19;Cauca;19701;Santa Rosa;2022;Total;5469
19;Cauca;19743;Silvia;2022;Total;38680
19;Cauca;19760;Sotará Paispamba;2022;Total;14440
19;Cauca;19780;Suárez;2022;Total;33053
19;Cauca;19785;Sucre;2022;Total;9826
19;Cauca;19807;Timbío;2022;Total;36875
19;Cauca;19809;Timbiquí;2022;Total;27038
19;Cauca;19821;Toribío;2022;Total;37289
19;Cauca;19824;Totoró;2022;Total;26027
19;Cauca;19845;Villa Rica;2022;Total;21674
20;Cesar;20001;Valledupar;2022;Total;552048
20;Cesar;20011;Aguachica;2022;Total;122902
20;Cesar;20013;Agustín Codazzi;2022;Total;66979
20;Cesar;20032;Astrea;2022;Total;21812
20;Cesar;20045;Becerril;2022;Total;24138
20;Cesar;20060;Bosconia;2022;Total;44878
20;Cesar;20175;Chimichagua;2022;Total;37519
20;Cesar;20178;Chiriguaná;2022;Total;30687
20;Cesar;20228;Curumaní;2022;Total;41080
20;Cesar;20238;El Copey;2022;Total;32777
20;Cesar;20250;El Paso;2022;Total;42322
20;Cesar;20295;Gamarra;2022;Total;16429
20;Cesar;20310;González;2022;Total;4731
20;Cesar;20383;La Gloria;2022;Total;19105
20;Cesar;20400;La Jagua de Ibirico;2022;Total;52771
20;Cesar;20443;Manaure Balcón del Cesar;2022;Total;11221
20;Cesar;20517;Pailitas;2022;Total;20407
20;Cesar;20550;Pelaya;2022;Total;23085
20;Cesar;20570;Pueblo Bello;2022;Total;30491
20;Cesar;20614;Río de Oro;2022;Total;18427
20;Cesar;20621;La Paz;2022;Total;30657
20;Cesar;20710;San Alberto;2022;Total;29472
20;Cesar;20750;San Diego;2022;Total;21199
20;Cesar;20770;San Martín;2022;Total;29794
20;Cesar;20787;Tamalameque;2022;Total;16766
23;Córdoba;23001;Montería;2022;Total;512994
23;Córdoba;23068;Ayapel;2022;Total;47954
23;Córdoba;23079;Buenavista;2022;Total;21772
23;Córdoba;23090;Canalete;2022;Total;15668
23;Córdoba;23162;Cereté;2022;Total;110032
23;Córdoba;23168;Chimá;2022;Total;18173
23;Córdoba;23182;Chinú;2022;Total;49422
23;Córdoba;23189;Ciénaga de Oro;2022;Total;61426
23;Córdoba;23300;Cotorra;2022;Total;19845
23;Córdoba;23350;La Apartada;2022;Total;15446
23;Córdoba;23417;Lorica;2022;Total;117188
23;Córdoba;23419;Los Córdobas;2022;Total;19607
23;Córdoba;23464;Momil;2022;Total;20422
23;Córdoba;23466;Montelíbano;2022;Total;87187
23;Córdoba;23500;Moñitos;2022;Total;31047
23;Córdoba;23555;Planeta Rica;2022;Total;65745
23;Córdoba;23570;Pueblo Nuevo;2022;Total;37032
23;Córdoba;23574;Puerto Escondido;2022;Total;24733
23;Córdoba;23580;Puerto Libertador;2022;Total;44233
23;Córdoba;23586;Purísima de La Concepción;2022;Total;17850
23;Córdoba;23660;Sahagún;2022;Total;111882
23;Córdoba;23670;San Andrés Sotavento;2022;Total;48760
23;Córdoba;23672;San Antero;2022;Total;35566
23;Córdoba;23675;San Bernardo del Viento;2022;Total;37629
23;Córdoba;23678;San Carlos;2022;Total;27777
23;Córdoba;23682;San José de Uré;2022;Total;14023
23;Córdoba;23686;San Pelayo;2022;Total;53786
23;Córdoba;23807;Tierralta;2022;Total;96620
23;Córdoba;23815;Tuchín;2022;Total;55791
23;Córdoba;23855;Valencia;2022;Total;36886
25;Cundinamarca;25001;Agua de Dios;2022;Total;13217
25;Cundinamarca;25019;Albán;2022;Total;7377
25;Cundinamarca;25035;Anapoima;2022;Total;17227
25;Cundinamarca;25040;Anolaima;2022;Total;15633
25;Cundinamarca;25053;Arbeláez;2022;Total;11753
25;Cundinamarca;25086;Beltrán;2022;Total;2022
25;Cundinamarca;25095;Bituima;2022;Total;2754
25;Cundinamarca;25099;Bojacá;2022;Total;11898
25;Cundinamarca;25120;Cabrera;2022;Total;5429
25;Cundinamarca;25123;Cachipay;2022;Total;11478
25;Cundinamarca;25126;Cajicá;2022;Total;99720
25;Cundinamarca;25148;Caparrapí;2022;Total;13931
25;Cundinamarca;25151;Cáqueza;2022;Total;19257
25;Cundinamarca;25154;Carmen de Carupa;2022;Total;8515
25;Cundinamarca;25168;Chaguaní;2022;Total;4680
25;Cundinamarca;25175;Chía;2022;Total;160435
25;Cundinamarca;25178;Chipaque;2022;Total;10786
25;Cundinamarca;25181;Choachí;2022;Total;12363
25;Cundinamarca;25183;Chocontá;2022;Total;23892
25;Cundinamarca;25200;Cogua;2022;Total;26204
25;Cundinamarca;25214;Cota;2022;Total;39679
25;Cundinamarca;25224;Cucunubá;2022;Total;8855
25;Cundinamarca;25245;El Colegio;2022;Total;28072
25;Cundinamarca;25258;El Peñón;2022;Total;5136
25;Cundinamarca;25260;El Rosal;2022;Total;26567
25;Cundinamarca;25269;Facatativá;2022;Total;167309
25;Cundinamarca;25279;Fómeque;2022;Total;13730
25;Cundinamarca;25281;Fosca;2022;Total;6475
25;Cundinamarca;25286;Funza;2022;Total;112720
25;Cundinamarca;25288;Fúquene;2022;Total;5588
25;Cundinamarca;25290;Fusagasugá;2022;Total;165340
25;Cundinamarca;25293;Gachalá;2022;Total;4724
25;Cundinamarca;25295;Gachancipá;2022;Total;20784
25;Cundinamarca;25297;Gachetá;2022;Total;9157
25;Cundinamarca;25299;Gama;2022;Total;3447
25;Cundinamarca;25307;Girardot;2022;Total;117744
25;Cundinamarca;25312;Granada;2022;Total;8505
25;Cundinamarca;25317;Guachetá;2022;Total;15272
25;Cundinamarca;25320;Guaduas;2022;Total;35617
25;Cundinamarca;25322;Guasca;2022;Total;18160
25;Cundinamarca;25324;Guataquí;2022;Total;2973
25;Cundinamarca;25326;Guatavita;2022;Total;7304
25;Cundinamarca;25328;Guayabal de Síquima;2022;Total;5087
25;Cundinamarca;25335;Guayabetal;2022;Total;7232
25;Cundinamarca;25339;Gutiérrez;2022;Total;3825
25;Cundinamarca;25368;Jerusalén;2022;Total;2483
25;Cundinamarca;25372;Junín;2022;Total;6514
25;Cundinamarca;25377;La Calera;2022;Total;35301
25;Cundinamarca;25386;La Mesa;2022;Total;38746
25;Cundinamarca;25394;La Palma;2022;Total;10521
25;Cundinamarca;25398;La Peña;2022;Total;6536
25;Cundinamarca;25402;La Vega;2022;Total;19992
25;Cundinamarca;25407;Lenguazaque;2022;Total;11576
25;Cundinamarca;25426;Machetá;2022;Total;6733
25;Cundinamarca;25430;Madrid;2022;Total;136374
25;Cundinamarca;25436;Manta;2022;Total;4175
25;Cundinamarca;25438;Medina;2022;Total;8806
25;Cundinamarca;25473;Mosquera;2022;Total;161610
25;Cundinamarca;25483;Nariño;2022;Total;2642
25;Cundinamarca;25486;Nemocón;2022;Total;15585
25;Cundinamarca;25488;Nilo;2022;Total;12902
25;Cundinamarca;25489;Nimaima;2022;Total;4036
25;Cundinamarca;25491;Nocaima;2022;Total;7037
25;Cundinamarca;25506;Venecia;2022;Total;4771
25;Cundinamarca;25513;Pacho;2022;Total;27672
25;Cundinamarca;25518;Paime;2022;Total;4589
25;Cundinamarca;25524;Pandi;2022;Total;5720
25;Cundinamarca;25530;Paratebueno;2022;Total;9886
25;Cundinamarca;25535;Pasca;2022;Total;10323
25;Cundinamarca;25572;Puerto Salgar;2022;Total;17878
25;Cundinamarca;25580;Pulí;2022;Total;3687
25;Cundinamarca;25592;Quebradanegra;2022;Total;5284
25;Cundinamarca;25594;Quetame;2022;Total;5700
25;Cundinamarca;25596;Quipile;2022;Total;7009
25;Cundinamarca;25599;Apulo;2022;Total;9381
25;Cundinamarca;25612;Ricaurte;2022;Total;15411
25;Cundinamarca;25645;San Antonio del Tequendama;2022;Total;13758
25;Cundinamarca;25649;San Bernardo;2022;Total;9635
25;Cundinamarca;25653;San Cayetano;2022;Total;5339
25;Cundinamarca;25658;San Francisco;2022;Total;12702
25;Cundinamarca;25662;San Juan de Rioseco;2022;Total;9155
25;Cundinamarca;25718;Sasaima;2022;Total;12355
25;Cundinamarca;25736;Sesquilé;2022;Total;13561
25;Cundinamarca;25740;Sibaté;2022;Total;39313
25;Cundinamarca;25743;Silvania;2022;Total;25190
25;Cundinamarca;25745;Simijaca;2022;Total;15080
25;Cundinamarca;25754;Soacha;2022;Total;808288
25;Cundinamarca;25758;Sopó;2022;Total;31106
25;Cundinamarca;25769;Subachoque;2022;Total;17956
25;Cundinamarca;25772;Suesca;2022;Total;20098
25;Cundinamarca;25777;Supatá;2022;Total;5944
25;Cundinamarca;25779;Susa;2022;Total;7579
25;Cundinamarca;25781;Sutatausa;2022;Total;6908
25;Cundinamarca;25785;Tabio;2022;Total;25964
25;Cundinamarca;25793;Tausa;2022;Total;9281
25;Cundinamarca;25797;Tena;2022;Total;11294
25;Cundinamarca;25799;Tenjo;2022;Total;25841
25;Cundinamarca;25805;Tibacuy;2022;Total;4975
25;Cundinamarca;25807;Tibirita;2022;Total;3523
25;Cundinamarca;25815;Tocaima;2022;Total;17814
25;Cundinamarca;25817;Tocancipá;2022;Total;49035
25;Cundinamarca;25823;Topaipí;2022;Total;4594
25;Cundinamarca;25839;Ubalá;2022;Total;8353
25;Cundinamarca;25841;Ubaque;2022;Total;7579
25;Cundinamarca;25843;Villa de San Diego de Ubaté;2022;Total;50309
25;Cundinamarca;25845;Une;2022;Total;7905
25;Cundinamarca;25851;Útica;2022;Total;4755
25;Cundinamarca;25862;Vergara;2022;Total;7686
25;Cundinamarca;25867;Vianí;2022;Total;5005
25;Cundinamarca;25871;Villagómez;2022;Total;1958
25;Cundinamarca;25873;Villapinzón;2022;Total;19768
25;Cundinamarca;25875;Villeta;2022;Total;31238
25;Cundinamarca;25878;Viotá;2022;Total;14883
25;Cundinamarca;25885;Yacopí;2022;Total;13474
25;Cundinamarca;25898;Zipacón;2022;Total;5386
25;Cundinamarca;25899;Zipaquirá;2022;Total;156983
27;Chocó;27001;Quibdó;2022;Total;132918
27;Chocó;27006;Acandí;2022;Total;14385
27;Chocó;27025;Alto Baudó;2022;Total;28751
27;Chocó;27050;Atrato;2022;Total;6308
27;Chocó;27073;Bagadó;2022;Total;11444
27;Chocó;27075;Bahía Solano;2022;Total;10443
27;Chocó;27077;Bajo Baudó;2022;Total;30959
27;Chocó;27099;Bojayá;2022;Total;12525
27;Chocó;27135;El Cantón del San Pablo;2022;Total;6388
27;Chocó;27150;Carmen del Darién;2022;Total;19825
27;Chocó;27160;Cértegui;2022;Total;5853
27;Chocó;27205;Condoto;2022;Total;12565
27;Chocó;27245;El Carmen de Atrato;2022;Total;8343
27;Chocó;27250;El Litoral del San Juan;2022;Total;23260
27;Chocó;27361;Istmina;2022;Total;31298
27;Chocó;27372;Juradó;2022;Total;6952
27;Chocó;27413;Lloró;2022;Total;10071
27;Chocó;27425;Medio Atrato;2022;Total;11107
27;Chocó;27430;Medio Baudó;2022;Total;15937
27;Chocó;27450;Medio San Juan;2022;Total;11001
27;Chocó;27491;Nóvita;2022;Total;9250
27;Chocó;27495;Nuquí;2022;Total;16911
27;Chocó;27580;Río Iró;2022;Total;5682
27;Chocó;27600;Río Quito;2022;Total;8585
27;Chocó;27615;Riosucio;2022;Total;56126
27;Chocó;27660;San José del Palmar;2022;Total;5040
27;Chocó;27745;Sipí;2022;Total;3271
27;Chocó;27787;Tadó;2022;Total;18199
27;Chocó;27800;Unguía;2022;Total;13027
27;Chocó;27810;Unión Panamericana;2022;Total;7095
41;Huila;41001;Neiva;2022;Total;370318
41;Huila;41006;Acevedo;2022;Total;25713
41;Huila;41013;Agrado;2022;Total;9082
41;Huila;41016;Aipe;2022;Total;16818
41;Huila;41020;Algeciras;2022;Total;22941
41;Huila;41026;Altamira;2022;Total;4439
41;Huila;41078;Baraya;2022;Total;8403
41;Huila;41132;Campoalegre;2022;Total;31865
41;Huila;41206;Colombia;2022;Total;7179
41;Huila;41244;Elías;2022;Total;4371
41;Huila;41298;Garzón;2022;Total;75353
41;Huila;41306;Gigante;2022;Total;25127
41;Huila;41319;Guadalupe;2022;Total;18602
41;Huila;41349;Hobo;2022;Total;7507
41;Huila;41357;Íquira;2022;Total;9497
41;Huila;41359;Isnos;2022;Total;26141
41;Huila;41378;La Argentina;2022;Total;13378
41;Huila;41396;La Plata;2022;Total;63404
41;Huila;41483;Nátaga;2022;Total;6680
41;Huila;41503;Oporapa;2022;Total;12116
41;Huila;41518;Paicol;2022;Total;6832
